trip_id,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,dpcapacity_start,to_station_id,dpcapacity_end
2340042,Male,2014-06-29 19:27:00,2014-06-29 19:38:00,11.366666666666667,82.0,cloudy,276,11.0,210,19.0
2340041,Female,2014-06-29 19:27:00,2014-06-29 19:49:00,21.65,82.0,cloudy,198,19.0,135,11.0
2340040,Male,2014-06-29 19:27:00,2014-06-29 19:40:00,13.033333333333333,82.0,cloudy,293,19.0,154,15.0
2340034,Female,2014-06-29 19:27:00,2014-06-29 19:55:00,27.98333333333333,82.0,cloudy,17,15.0,16,11.0
2340030,Male,2014-06-29 19:26:00,2014-06-29 19:40:00,13.583333333333336,82.0,cloudy,289,19.0,194,11.0
2340029,Female,2014-06-29 19:26:00,2014-06-29 19:45:00,19.116666666666667,82.0,cloudy,52,31.0,126,15.0
2340028,Male,2014-06-29 19:26:00,2014-06-29 19:31:00,4.383333333333334,82.0,cloudy,206,15.0,207,15.0
2340027,Male,2014-06-29 19:26:00,2014-06-29 19:37:00,11.283333333333333,82.0,cloudy,17,15.0,307,15.0
2340019,Male,2014-06-29 19:26:00,2014-06-29 19:29:00,3.433333333333333,82.0,cloudy,66,19.0,56,19.0
2340017,Female,2014-06-29 19:25:00,2014-06-29 19:31:00,5.183333333333334,82.0,cloudy,206,15.0,207,15.0
2340014,Female,2014-06-29 19:25:00,2014-06-29 19:46:00,20.3,82.0,cloudy,289,19.0,258,19.0
2340013,Male,2014-06-29 19:25:00,2014-06-29 19:39:00,13.333333333333336,82.0,cloudy,108,19.0,129,15.0
2340009,Male,2014-06-29 19:25:00,2014-06-29 19:44:00,18.866666666666667,82.0,cloudy,126,15.0,157,15.0
2340008,Female,2014-06-29 19:25:00,2014-06-29 19:44:00,18.766666666666666,82.0,cloudy,126,15.0,157,15.0
2340006,Male,2014-06-29 19:24:00,2014-06-29 19:44:00,20.75,82.0,cloudy,20,15.0,222,19.0
2340005,Male,2014-06-29 19:25:00,2014-06-29 19:29:00,4.466666666666667,82.0,cloudy,5,19.0,59,19.0
2340000,Male,2014-06-29 19:25:00,2014-06-29 19:32:00,7.083333333333332,82.0,cloudy,123,15.0,116,15.0
2339999,Male,2014-06-29 19:25:00,2014-06-29 19:29:00,4.816666666666666,82.0,cloudy,239,15.0,316,19.0
2339997,Female,2014-06-29 19:25:00,2014-06-29 19:35:00,10.183333333333334,82.0,cloudy,273,15.0,57,15.0
2339996,Male,2014-06-29 19:24:00,2014-06-29 19:35:00,11.016666666666667,82.0,cloudy,313,19.0,153,19.0
2339985,Male,2014-06-29 19:23:00,2014-06-29 19:40:00,17.0,82.0,cloudy,226,15.0,344,15.0
2339979,Female,2014-06-29 19:23:00,2014-06-29 19:45:00,21.78333333333333,82.0,cloudy,20,15.0,222,19.0
2339975,Male,2014-06-29 19:23:00,2014-06-29 19:41:00,17.766666666666666,82.0,cloudy,75,23.0,15,15.0
2339969,Male,2014-06-29 19:22:00,2014-06-29 19:36:00,13.55,82.0,cloudy,108,19.0,45,15.0
2339968,Male,2014-06-29 19:22:00,2014-06-29 19:36:00,13.95,82.0,cloudy,263,11.0,42,15.0
2339962,Male,2014-06-29 19:22:00,2014-06-29 19:30:00,8.3,82.0,cloudy,337,19.0,100,23.0
2339959,Male,2014-06-29 19:22:00,2014-06-29 19:31:00,8.8,82.0,cloudy,237,15.0,338,15.0
2339958,Male,2014-06-29 19:22:00,2014-06-29 19:30:00,8.683333333333334,82.0,cloudy,237,15.0,338,15.0
2339951,Female,2014-06-29 19:21:00,2014-06-29 19:29:00,7.666666666666668,82.0,cloudy,20,15.0,28,15.0
2339950,Male,2014-06-29 19:21:00,2014-06-29 19:43:00,21.73333333333333,82.0,cloudy,157,15.0,154,15.0
2339936,Female,2014-06-29 19:21:00,2014-06-29 19:26:00,5.183333333333334,82.0,cloudy,140,19.0,23,15.0
2339934,Female,2014-06-29 19:20:00,2014-06-29 19:30:00,9.383333333333333,82.0,cloudy,288,11.0,127,15.0
2339933,Male,2014-06-29 19:20:00,2014-06-29 19:32:00,11.666666666666664,82.0,cloudy,91,31.0,99,19.0
2339931,Male,2014-06-29 19:20:00,2014-06-29 19:30:00,9.366666666666667,82.0,cloudy,288,11.0,127,15.0
2339929,Male,2014-06-29 19:20:00,2014-06-29 19:30:00,9.933333333333334,82.0,cloudy,288,11.0,127,15.0
2339928,Male,2014-06-29 19:20:00,2014-06-29 19:34:00,14.1,82.0,cloudy,100,23.0,76,39.0
2339927,Male,2014-06-29 19:20:00,2014-06-29 19:29:00,8.933333333333334,82.0,cloudy,20,15.0,28,15.0
2339922,Male,2014-06-29 19:20:00,2014-06-29 19:24:00,4.016666666666667,82.0,cloudy,311,15.0,316,19.0
2339920,Male,2014-06-29 19:20:00,2014-06-29 19:41:00,21.63333333333333,82.0,cloudy,66,19.0,62,27.0
2339918,Female,2014-06-29 19:20:00,2014-06-29 19:30:00,10.383333333333333,82.0,cloudy,199,15.0,85,23.0
2339916,Male,2014-06-29 19:19:00,2014-06-29 19:22:00,2.6666666666666665,82.0,cloudy,230,19.0,230,19.0
2339909,Male,2014-06-29 19:19:00,2014-06-29 19:44:00,24.91666666666667,82.0,cloudy,252,15.0,252,15.0
2339908,Male,2014-06-29 19:19:00,2014-06-29 19:30:00,10.616666666666667,82.0,cloudy,301,19.0,324,15.0
2339905,Male,2014-06-29 19:19:00,2014-06-29 19:25:00,5.95,82.0,cloudy,59,19.0,338,15.0
2339900,Female,2014-06-29 19:19:00,2014-06-29 19:28:00,9.383333333333333,82.0,cloudy,154,15.0,246,11.0
2339898,Female,2014-06-29 19:19:00,2014-06-29 19:29:00,10.666666666666666,82.0,cloudy,135,11.0,280,11.0
2339895,Male,2014-06-29 19:18:00,2014-06-29 19:25:00,6.85,82.0,cloudy,59,19.0,178,15.0
2339893,Male,2014-06-29 19:18:00,2014-06-29 19:34:00,15.566666666666665,82.0,cloudy,293,19.0,303,15.0
2339891,Female,2014-06-29 19:18:00,2014-06-29 19:23:00,5.083333333333333,82.0,cloudy,289,19.0,27,19.0
2339888,Male,2014-06-29 19:18:00,2014-06-29 19:34:00,15.75,82.0,cloudy,113,15.0,69,19.0
2339887,Male,2014-06-29 19:18:00,2014-06-29 19:27:00,8.8,82.0,cloudy,303,15.0,229,19.0
2339885,Male,2014-06-29 19:18:00,2014-06-29 19:24:00,5.716666666666668,82.0,cloudy,192,39.0,49,27.0
2339884,Male,2014-06-29 19:18:00,2014-06-29 19:46:00,28.25,82.0,cloudy,97,35.0,126,15.0
2339882,Female,2014-06-29 19:18:00,2014-06-29 19:30:00,11.9,82.0,cloudy,334,19.0,177,15.0
2339881,Male,2014-06-29 19:18:00,2014-06-29 19:33:00,15.283333333333333,82.0,cloudy,131,15.0,325,15.0
2339880,Female,2014-06-29 19:18:00,2014-06-29 19:38:00,20.266666666666666,82.0,cloudy,86,15.0,123,15.0
2339870,Male,2014-06-29 19:17:00,2014-06-29 19:33:00,15.516666666666667,82.0,cloudy,325,15.0,323,15.0
2339869,Female,2014-06-29 19:16:00,2014-06-29 19:35:00,19.03333333333333,82.0,cloudy,35,39.0,47,19.0
2339863,Male,2014-06-29 19:17:00,2014-06-29 19:29:00,12.166666666666664,82.0,cloudy,334,19.0,177,15.0
2339858,Male,2014-06-29 19:17:00,2014-06-29 19:22:00,4.883333333333334,82.0,cloudy,223,15.0,225,15.0
2339857,Male,2014-06-29 19:17:00,2014-06-29 19:36:00,19.53333333333333,82.0,cloudy,117,23.0,324,15.0
2339856,Male,2014-06-29 19:17:00,2014-06-29 19:22:00,5.016666666666667,82.0,cloudy,223,15.0,225,15.0
2339854,Female,2014-06-29 19:17:00,2014-06-29 19:25:00,8.616666666666667,82.0,cloudy,74,23.0,81,39.0
2339853,Male,2014-06-29 19:17:00,2014-06-29 19:35:00,18.58333333333333,82.0,cloudy,35,39.0,47,19.0
2339849,Male,2014-06-29 19:16:00,2014-06-29 19:25:00,9.166666666666666,82.0,cloudy,243,15.0,231,15.0
2339848,Female,2014-06-29 19:16:00,2014-06-29 19:21:00,5.133333333333334,82.0,cloudy,66,19.0,88,15.0
2339843,Male,2014-06-29 19:16:00,2014-06-29 19:25:00,9.583333333333334,82.0,cloudy,74,23.0,81,39.0
2339839,Male,2014-06-29 19:16:00,2014-06-29 19:22:00,6.566666666666666,82.0,cloudy,229,19.0,318,15.0
2339837,Male,2014-06-29 19:15:00,2014-06-29 19:17:00,2.1,82.0,cloudy,173,15.0,173,15.0
2339834,Female,2014-06-29 19:15:00,2014-06-29 19:23:00,7.216666666666668,82.0,cloudy,115,23.0,131,15.0
2339826,Male,2014-06-29 19:15:00,2014-06-29 19:23:00,7.8,82.0,cloudy,115,23.0,220,19.0
2339821,Male,2014-06-29 19:15:00,2014-06-29 19:29:00,13.733333333333333,82.0,cloudy,59,19.0,169,15.0
2339818,Male,2014-06-29 19:13:00,2014-06-29 19:20:00,6.4,82.0,cloudy,350,15.0,183,15.0
2339817,Male,2014-06-29 19:14:00,2014-06-29 19:22:00,7.133333333333334,82.0,cloudy,283,23.0,197,19.0
2339816,Female,2014-06-29 19:14:00,2014-06-29 19:31:00,16.3,82.0,cloudy,25,23.0,76,39.0
2339814,Male,2014-06-29 19:14:00,2014-06-29 19:31:00,16.366666666666667,82.0,cloudy,25,23.0,76,39.0
2339812,Male,2014-06-29 19:14:00,2014-06-29 19:21:00,6.4833333333333325,82.0,cloudy,158,15.0,222,19.0
2339807,Male,2014-06-29 19:14:00,2014-06-29 19:16:00,2.216666666666667,82.0,cloudy,60,19.0,20,15.0
2339803,Male,2014-06-29 19:14:00,2014-06-29 19:19:00,5.2,82.0,cloudy,254,15.0,231,15.0
2339800,Male,2014-06-29 19:13:00,2014-06-29 19:24:00,10.733333333333333,82.0,cloudy,100,23.0,20,15.0
2339799,Male,2014-06-29 19:14:00,2014-06-29 19:21:00,7.7666666666666675,82.0,cloudy,181,31.0,176,19.0
2339793,Male,2014-06-29 19:13:00,2014-06-29 19:28:00,14.9,82.0,cloudy,74,23.0,16,11.0
2339789,Male,2014-06-29 19:13:00,2014-06-29 19:29:00,15.85,82.0,cloudy,334,19.0,118,19.0
2339788,Female,2014-06-29 19:13:00,2014-06-29 19:18:00,4.7,82.0,cloudy,183,15.0,69,19.0
2339787,Male,2014-06-29 19:13:00,2014-06-29 19:20:00,6.883333333333334,82.0,cloudy,350,15.0,130,15.0
2339781,Male,2014-06-29 19:13:00,2014-06-29 19:22:00,9.083333333333334,82.0,cloudy,248,15.0,204,15.0
2339780,Female,2014-06-29 19:13:00,2014-06-29 19:28:00,15.5,82.0,cloudy,74,23.0,16,11.0
2339778,Female,2014-06-29 19:13:00,2014-06-29 19:21:00,8.016666666666667,82.0,cloudy,344,15.0,297,15.0
2339776,Male,2014-06-29 19:12:00,2014-06-29 19:25:00,12.55,82.0,cloudy,94,19.0,329,15.0
2339769,Male,2014-06-29 19:12:00,2014-06-29 19:19:00,6.666666666666668,82.0,cloudy,80,19.0,346,15.0
2339766,Female,2014-06-29 19:12:00,2014-06-29 19:30:00,18.166666666666668,82.0,cloudy,267,15.0,150,11.0
2339764,Male,2014-06-29 19:12:00,2014-06-29 19:28:00,16.116666666666667,82.0,cloudy,164,23.0,30,15.0
2339762,Male,2014-06-29 19:12:00,2014-06-29 19:26:00,14.133333333333333,82.0,cloudy,237,15.0,237,15.0
2339761,Female,2014-06-29 19:12:00,2014-06-29 19:56:00,44.21666666666667,82.0,cloudy,90,35.0,232,23.0
2339758,Male,2014-06-29 19:12:00,2014-06-29 19:30:00,18.383333333333333,82.0,cloudy,93,15.0,183,15.0
2339756,Male,2014-06-29 19:12:00,2014-06-29 19:25:00,13.25,82.0,cloudy,44,27.0,72,15.0
2339751,Female,2014-06-29 19:11:00,2014-06-29 19:55:00,43.71666666666667,82.0,cloudy,99,19.0,334,19.0
2339738,Male,2014-06-29 19:11:00,2014-06-29 19:24:00,13.066666666666665,82.0,cloudy,20,15.0,333,15.0
2339737,Female,2014-06-29 19:11:00,2014-06-29 19:34:00,23.15,82.0,cloudy,69,19.0,332,15.0
2339736,Male,2014-06-29 19:11:00,2014-06-29 19:24:00,13.733333333333333,82.0,cloudy,198,19.0,261,15.0
2339735,Male,2014-06-29 19:11:00,2014-06-29 19:17:00,6.55,82.0,cloudy,321,19.0,36,31.0
2339732,Female,2014-06-29 19:10:00,2014-06-29 19:38:00,27.48333333333333,82.0,cloudy,76,39.0,177,15.0
2339730,Female,2014-06-29 19:10:00,2014-06-29 19:38:00,27.2,82.0,cloudy,298,15.0,130,15.0
2339729,Male,2014-06-29 19:10:00,2014-06-29 19:20:00,9.416666666666666,82.0,cloudy,341,19.0,338,15.0
2339724,Male,2014-06-29 19:10:00,2014-06-29 19:18:00,7.633333333333334,82.0,cloudy,204,15.0,248,15.0
2339721,Male,2014-06-29 19:10:00,2014-06-29 19:14:00,4.666666666666667,82.0,cloudy,24,15.0,181,31.0
2339713,Female,2014-06-29 19:09:00,2014-06-29 19:21:00,11.316666666666665,82.0,cloudy,302,19.0,230,19.0
2339712,Male,2014-06-29 19:09:00,2014-06-29 19:13:00,3.983333333333333,82.0,cloudy,77,23.0,198,19.0
2339711,Male,2014-06-29 19:09:00,2014-06-29 19:24:00,14.75,82.0,cloudy,249,15.0,304,15.0
2339708,Male,2014-06-29 19:09:00,2014-06-29 19:21:00,12.316666666666665,82.0,cloudy,284,23.0,35,39.0
2339698,Male,2014-06-29 19:08:00,2014-06-29 19:27:00,18.55,82.0,cloudy,56,19.0,340,15.0
2339696,Male,2014-06-29 19:07:00,2014-06-29 19:24:00,16.566666666666666,82.0,cloudy,117,23.0,325,15.0
2339695,Male,2014-06-29 19:08:00,2014-06-29 19:21:00,13.433333333333335,82.0,cloudy,177,15.0,157,15.0
2339693,Male,2014-06-29 19:07:00,2014-06-29 19:35:00,27.95,82.0,cloudy,313,19.0,110,23.0
2339688,Male,2014-06-29 19:07:00,2014-06-29 19:13:00,6.45,82.0,cloudy,90,35.0,195,31.0
2339687,Male,2014-06-29 19:07:00,2014-06-29 19:32:00,24.43333333333333,82.0,cloudy,305,15.0,309,11.0
2339684,Female,2014-06-29 19:07:00,2014-06-29 19:24:00,16.916666666666668,82.0,cloudy,157,15.0,126,15.0
2339683,Male,2014-06-29 19:07:00,2014-06-29 19:30:00,22.6,82.0,cloudy,249,15.0,324,15.0
2339680,Male,2014-06-29 19:07:00,2014-06-29 19:16:00,9.1,82.0,cloudy,36,31.0,181,31.0
2339678,Female,2014-06-29 19:07:00,2014-06-29 19:19:00,12.633333333333333,82.0,cloudy,16,11.0,285,15.0
2339677,Male,2014-06-29 19:06:00,2014-06-29 19:23:00,17.016666666666666,82.0,cloudy,25,23.0,196,19.0
2339673,Male,2014-06-29 19:06:00,2014-06-29 19:12:00,6.2666666666666675,82.0,cloudy,69,19.0,276,11.0
2339671,Male,2014-06-29 19:06:00,2014-06-29 19:18:00,12.033333333333333,82.0,cloudy,349,15.0,165,19.0
2339670,Female,2014-06-29 19:06:00,2014-06-29 19:15:00,8.833333333333334,82.0,cloudy,325,15.0,318,15.0
2339668,Female,2014-06-29 19:06:00,2014-06-29 19:18:00,11.883333333333333,82.0,cloudy,338,15.0,5,19.0
2339667,Female,2014-06-29 19:06:00,2014-06-29 19:16:00,10.35,82.0,cloudy,36,31.0,181,31.0
2339663,Male,2014-06-29 19:05:00,2014-06-29 19:18:00,12.2,82.0,cloudy,338,15.0,5,19.0
2339658,Male,2014-06-29 19:05:00,2014-06-29 19:16:00,10.85,82.0,cloudy,232,23.0,232,23.0
2339655,Male,2014-06-29 19:05:00,2014-06-29 19:14:00,9.433333333333334,82.0,cloudy,176,19.0,141,23.0
2339653,Male,2014-06-29 19:04:00,2014-06-29 19:09:00,4.083333333333333,82.0,cloudy,168,19.0,273,15.0
2339651,Male,2014-06-29 19:04:00,2014-06-29 19:10:00,5.283333333333333,82.0,cloudy,115,23.0,319,15.0
2339650,Male,2014-06-29 19:04:00,2014-06-29 19:12:00,8.2,82.0,cloudy,94,19.0,349,15.0
2339648,Male,2014-06-29 19:01:00,2014-06-29 19:07:00,5.633333333333334,82.0,cloudy,303,15.0,165,19.0
2339647,Male,2014-06-29 19:04:00,2014-06-29 19:11:00,7.4833333333333325,82.0,cloudy,237,15.0,237,15.0
2339635,Female,2014-06-29 19:03:00,2014-06-29 19:26:00,22.6,82.0,cloudy,60,19.0,126,15.0
2339622,Male,2014-06-29 19:02:00,2014-06-29 19:08:00,6.2,82.0,cloudy,234,19.0,293,19.0
2339619,Male,2014-06-29 19:01:00,2014-06-29 19:19:00,17.633333333333333,82.0,cloudy,94,19.0,114,27.0
2339617,Female,2014-06-29 19:01:00,2014-06-29 19:08:00,6.95,82.0,cloudy,44,27.0,26,31.0
2339616,Male,2014-06-29 19:01:00,2014-06-29 19:18:00,16.416666666666668,82.0,cloudy,199,15.0,74,23.0
2339615,Male,2014-06-29 19:01:00,2014-06-29 19:07:00,5.816666666666666,82.0,cloudy,264,19.0,24,15.0
2339614,Female,2014-06-29 19:01:00,2014-06-29 19:18:00,16.816666666666666,82.0,cloudy,199,15.0,74,23.0
2339603,Male,2014-06-29 19:00:00,2014-06-29 19:21:00,20.483333333333334,82.0,cloudy,13,19.0,130,15.0
2339599,Male,2014-06-29 19:00:00,2014-06-29 19:16:00,15.233333333333333,82.0,cloudy,154,15.0,154,15.0
2339595,Male,2014-06-29 19:00:00,2014-06-29 19:04:00,4.3,82.0,cloudy,17,15.0,16,11.0
2339594,Male,2014-06-29 19:00:00,2014-06-29 19:25:00,24.75,82.0,cloudy,226,15.0,123,15.0
2339589,Female,2014-06-29 19:00:00,2014-06-29 19:28:00,28.716666666666665,82.0,cloudy,334,19.0,173,15.0
2339657,Female,2014-06-29 18:53:00,2014-06-29 19:09:00,15.866666666666667,84.2,cloudy,304,15.0,257,15.0
2339656,Female,2014-06-29 18:49:00,2014-06-29 19:04:00,14.433333333333335,84.2,cloudy,304,15.0,253,15.0
2339628,Male,2014-06-29 18:58:00,2014-06-29 19:15:00,17.05,84.2,cloudy,220,19.0,220,19.0
2339587,Male,2014-06-29 18:59:00,2014-06-29 19:12:00,12.833333333333336,84.2,cloudy,268,15.0,313,19.0
2339583,Male,2014-06-29 18:59:00,2014-06-29 19:22:00,22.93333333333333,84.2,cloudy,20,15.0,47,19.0
2339574,Male,2014-06-29 18:59:00,2014-06-29 19:18:00,19.166666666666668,84.2,cloudy,99,19.0,59,19.0
2339566,Male,2014-06-29 18:59:00,2014-06-29 19:03:00,4.1,84.2,cloudy,61,15.0,130,15.0
2339565,Male,2014-06-29 18:58:00,2014-06-29 19:13:00,14.033333333333333,84.2,cloudy,329,15.0,118,19.0
2339562,Female,2014-06-29 18:58:00,2014-06-29 19:13:00,14.433333333333335,84.2,cloudy,85,23.0,52,31.0
2339557,Female,2014-06-29 18:58:00,2014-06-29 19:06:00,8.233333333333333,84.2,cloudy,77,23.0,181,31.0
2339556,Male,2014-06-29 18:58:00,2014-06-29 19:13:00,14.783333333333333,84.2,cloudy,85,23.0,52,31.0
2339554,Male,2014-06-29 18:58:00,2014-06-29 19:12:00,13.533333333333333,84.2,cloudy,118,19.0,106,27.0
2339549,Male,2014-06-29 18:58:00,2014-06-29 19:14:00,16.25,84.2,cloudy,55,15.0,59,19.0
2339547,Male,2014-06-29 18:58:00,2014-06-29 19:05:00,7.833333333333332,84.2,cloudy,42,15.0,59,19.0
2339546,Male,2014-06-29 18:58:00,2014-06-29 19:00:00,2.3,84.2,cloudy,210,19.0,30,15.0
2339542,Male,2014-06-29 18:56:00,2014-06-29 19:09:00,13.666666666666664,84.2,cloudy,35,39.0,33,27.0
2339540,Male,2014-06-29 18:55:00,2014-06-29 19:19:00,24.03333333333333,84.2,cloudy,35,39.0,157,15.0
2339539,Male,2014-06-29 18:57:00,2014-06-29 19:12:00,15.383333333333333,84.2,cloudy,176,19.0,99,19.0
2339535,Male,2014-06-29 18:57:00,2014-06-29 19:02:00,4.7,84.2,cloudy,202,15.0,14,15.0
2339533,Female,2014-06-29 18:57:00,2014-06-29 19:11:00,13.833333333333336,84.2,cloudy,117,23.0,166,15.0
2339532,Female,2014-06-29 18:57:00,2014-06-29 19:12:00,15.583333333333336,84.2,cloudy,176,19.0,99,19.0
2339531,Male,2014-06-29 18:57:00,2014-06-29 19:13:00,15.916666666666664,84.2,cloudy,60,19.0,332,15.0
2339529,Female,2014-06-29 18:57:00,2014-06-29 19:09:00,12.066666666666665,84.2,cloudy,289,19.0,302,19.0
2339528,Female,2014-06-29 18:57:00,2014-06-29 19:11:00,13.983333333333333,84.2,cloudy,117,23.0,166,15.0
2339527,Male,2014-06-29 18:57:00,2014-06-29 19:07:00,10.516666666666667,84.2,cloudy,254,15.0,347,15.0
2339526,Male,2014-06-29 18:56:00,2014-06-29 19:13:00,16.05,84.2,cloudy,60,19.0,332,15.0
2339520,Male,2014-06-29 18:56:00,2014-06-29 19:04:00,8.1,84.2,cloudy,176,19.0,94,19.0
2339514,Male,2014-06-29 18:56:00,2014-06-29 19:09:00,13.3,84.2,cloudy,25,23.0,118,19.0
2339503,Male,2014-06-29 18:55:00,2014-06-29 19:11:00,15.6,84.2,cloudy,72,15.0,44,27.0
2339499,Male,2014-06-29 18:55:00,2014-06-29 19:10:00,15.433333333333335,84.2,cloudy,52,31.0,198,19.0
2339498,Female,2014-06-29 18:55:00,2014-06-29 19:17:00,21.466666666666665,84.2,cloudy,25,23.0,349,15.0
2339496,Male,2014-06-29 18:55:00,2014-06-29 18:59:00,3.733333333333333,84.2,cloudy,128,15.0,350,15.0
2339495,Male,2014-06-29 18:55:00,2014-06-29 18:59:00,4.15,84.2,cloudy,268,15.0,268,15.0
2339494,Male,2014-06-29 18:55:00,2014-06-29 19:20:00,24.8,84.2,cloudy,198,19.0,140,19.0
2339491,Female,2014-06-29 18:51:00,2014-06-29 19:16:00,25.13333333333333,84.2,cloudy,19,15.0,66,19.0
2339489,Male,2014-06-29 18:55:00,2014-06-29 19:05:00,10.083333333333334,84.2,cloudy,118,19.0,225,15.0
2339487,Female,2014-06-29 18:55:00,2014-06-29 19:09:00,14.516666666666667,84.2,cloudy,177,15.0,232,23.0
2339484,Female,2014-06-29 18:54:00,2014-06-29 19:02:00,7.716666666666668,84.2,cloudy,344,15.0,292,11.0
2339479,Female,2014-06-29 18:54:00,2014-06-29 19:13:00,18.666666666666668,84.2,cloudy,225,15.0,157,15.0
2339478,Female,2014-06-29 18:54:00,2014-06-29 19:13:00,18.633333333333333,84.2,cloudy,225,15.0,157,15.0
2339477,Male,2014-06-29 18:54:00,2014-06-29 19:06:00,12.3,84.2,cloudy,289,19.0,47,19.0
2339476,Male,2014-06-29 18:54:00,2014-06-29 19:09:00,15.083333333333336,84.2,cloudy,241,15.0,209,11.0
2339473,Male,2014-06-29 18:54:00,2014-06-29 19:21:00,27.03333333333333,84.2,cloudy,35,39.0,195,31.0
2339472,Male,2014-06-29 18:54:00,2014-06-29 19:10:00,16.383333333333333,84.2,cloudy,177,15.0,232,23.0
2339471,Female,2014-06-29 18:54:00,2014-06-29 19:17:00,23.43333333333333,84.2,cloudy,287,27.0,135,11.0
2339463,Male,2014-06-29 18:54:00,2014-06-29 19:06:00,11.933333333333335,84.2,cloudy,287,27.0,233,15.0
2339462,Male,2014-06-29 18:54:00,2014-06-29 19:04:00,10.366666666666667,84.2,cloudy,283,23.0,110,23.0
2339461,Male,2014-06-29 18:54:00,2014-06-29 19:06:00,12.733333333333333,84.2,cloudy,249,15.0,293,19.0
2339460,Male,2014-06-29 18:54:00,2014-06-29 19:06:00,12.85,84.2,cloudy,289,19.0,47,19.0
2339451,Male,2014-06-29 18:53:00,2014-06-29 18:56:00,2.966666666666667,84.2,cloudy,152,15.0,302,19.0
2339450,Female,2014-06-29 18:52:00,2014-06-29 19:17:00,25.7,84.2,cloudy,255,31.0,198,19.0
2339448,Female,2014-06-29 18:53:00,2014-06-29 19:08:00,15.316666666666665,84.2,cloudy,339,11.0,184,19.0
2339447,Female,2014-06-29 18:53:00,2014-06-29 19:09:00,15.8,84.2,cloudy,85,23.0,94,19.0
2339445,Male,2014-06-29 18:53:00,2014-06-29 18:58:00,5.0,84.2,cloudy,282,15.0,137,15.0
2339444,Female,2014-06-29 18:53:00,2014-06-29 19:33:00,40.35,84.2,cloudy,144,15.0,26,31.0
2339442,Male,2014-06-29 18:53:00,2014-06-29 19:36:00,43.21666666666667,84.2,cloudy,230,19.0,337,19.0
2339440,Male,2014-06-29 18:53:00,2014-06-29 19:07:00,14.766666666666667,84.2,cloudy,268,15.0,177,15.0
2339438,Female,2014-06-29 18:53:00,2014-06-29 18:59:00,6.5166666666666675,84.2,cloudy,158,15.0,160,15.0
2339432,Male,2014-06-29 18:52:00,2014-06-29 19:13:00,20.233333333333334,84.2,cloudy,134,19.0,337,19.0
2339423,Male,2014-06-29 18:52:00,2014-06-29 19:08:00,15.966666666666667,84.2,cloudy,199,15.0,94,19.0
2339422,Female,2014-06-29 18:52:00,2014-06-29 19:08:00,16.116666666666667,84.2,cloudy,35,39.0,33,27.0
2339421,Male,2014-06-29 18:50:00,2014-06-29 19:15:00,25.33333333333333,84.2,cloudy,35,39.0,157,15.0
2339420,Female,2014-06-29 18:52:00,2014-06-29 18:57:00,4.733333333333333,84.2,cloudy,158,15.0,160,15.0
2339412,Female,2014-06-29 18:52:00,2014-06-29 19:13:00,21.566666666666666,84.2,cloudy,157,15.0,301,19.0
2339408,Female,2014-06-29 18:52:00,2014-06-29 19:10:00,18.65,84.2,cloudy,249,15.0,298,15.0
2339407,Female,2014-06-29 18:51:00,2014-06-29 19:00:00,8.516666666666667,84.2,cloudy,177,15.0,157,15.0
2339405,Male,2014-06-29 18:51:00,2014-06-29 19:00:00,8.616666666666667,84.2,cloudy,177,15.0,157,15.0
2339404,Male,2014-06-29 18:51:00,2014-06-29 19:01:00,9.616666666666667,84.2,cloudy,110,23.0,301,19.0
2339402,Male,2014-06-29 18:51:00,2014-06-29 19:01:00,9.566666666666666,84.2,cloudy,333,15.0,310,11.0
2339401,Male,2014-06-29 18:51:00,2014-06-29 19:28:00,37.03333333333333,84.2,cloudy,76,39.0,35,39.0
2339397,Male,2014-06-29 18:51:00,2014-06-29 19:28:00,37.016666666666666,84.2,cloudy,76,39.0,35,39.0
2339396,Male,2014-06-29 18:51:00,2014-06-29 18:58:00,7.2666666666666675,84.2,cloudy,24,15.0,81,39.0
2339394,Male,2014-06-29 18:51:00,2014-06-29 18:58:00,7.416666666666668,84.2,cloudy,148,11.0,272,11.0
2339392,Male,2014-06-29 18:50:00,2014-06-29 19:04:00,13.6,84.2,cloudy,90,35.0,140,19.0
2339391,Male,2014-06-29 18:50:00,2014-06-29 18:57:00,6.666666666666668,84.2,cloudy,66,19.0,44,27.0
2339390,Male,2014-06-29 18:50:00,2014-06-29 18:53:00,2.7,84.2,cloudy,240,23.0,306,15.0
2339381,Female,2014-06-29 18:50:00,2014-06-29 18:59:00,8.716666666666667,84.2,cloudy,344,15.0,344,15.0
2339380,Male,2014-06-29 18:50:00,2014-06-29 18:55:00,5.45,84.2,cloudy,128,15.0,130,15.0
2339377,Male,2014-06-29 18:50:00,2014-06-29 19:00:00,10.216666666666667,84.2,cloudy,56,19.0,26,31.0
2339375,Male,2014-06-29 18:50:00,2014-06-29 18:55:00,5.6,84.2,cloudy,119,19.0,214,15.0
2339373,Male,2014-06-29 18:50:00,2014-06-29 19:10:00,20.166666666666668,84.2,cloudy,94,19.0,20,15.0
2339372,Female,2014-06-29 18:50:00,2014-06-29 19:01:00,11.733333333333333,84.2,cloudy,249,15.0,254,15.0
2339371,Male,2014-06-29 18:49:00,2014-06-29 18:55:00,5.533333333333332,84.2,cloudy,326,11.0,238,15.0
